strategy,avg_lik,avg_imp,avg_risk,avg_len
24 N12,0.2395425388722875,0.8296986848676544,0.1642066817774754,1.166472448809722
20 N8,0.2449994103344762,0.8089225589225589,0.160420682653234,1.1870557426112982
21 N8,0.2449994103344762,0.8089225589225589,0.160420682653234,1.1870557426112982
22 N8,0.2449994103344762,0.8089225589225589,0.160420682653234,1.1870557426112982
24 N8,0.2449994103344762,0.8089225589225589,0.160420682653234,1.1870557426112982
20 N9,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
21 N9,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
22 N9,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
24 N9,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
20 N10,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
21 N10,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
22 N10,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
24 N10,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
20 N11,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
21 N11,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
22 N11,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
24 N11,0.2428264619643449,0.8141013992367799,0.1605908643687541,1.1817190623296383
2 N7,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
9 N7,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
2 N2,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
2 N3,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
2 N4,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
2 N9,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
2 N10,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
2 N11,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
9 N2,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
9 N3,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
9 N4,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
9 N9,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
9 N10,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
9 N11,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
2 N12,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
9 N12,0.2449689176550611,0.8092252994011976,0.1604807203338677,1.187125748502994
2 N6,0.2450536083726097,0.8088421052631579,0.1604392685955017,1.1871345029239766
9 N6,0.2450536083726097,0.8088421052631579,0.1604392685955017,1.1871345029239766
