"topic","app","response_time","throughput","drop_rate"
"medicalanalysis","N1","0.4697760775222664","1.6597860232103052","0.0"
"dataanalytics","N1","0.5453050119976145","1.400953056399121","0.0"
"medicalanalysis","N7","0.4648729092295602","1.6597860232103052","0.0"
"dataanalytics","N7","0.5457425605601625","1.400953056399121","0.0"
"dataanalytics","N8","0.5436359101492805","1.400953056399121","0.0"
"dataanalytics","N9","0.5469656461673532","1.400953056399121","0.0"
"compliance","N7","0.4308718288950317","0.8348587730119663","0.0"
