"topic","app","response_time","throughput","drop_rate"
"medicalanalysis","N1","0.4616639304461916","1.654194633410472","0.0"
"dataanalytics","N1","0.5426064198495684","1.3818380088777662","0.0"
"medicalanalysis","N7","0.46058048647241306","1.654194633410472","0.0"
"dataanalytics","N7","0.5434668330449599","1.3818380088777662","0.0"
"dataanalytics","N8","0.543091559709722","1.3818380088777662","0.0"
"dataanalytics","N9","0.5428802113275719","1.3818380088777662","0.0"
"compliance","N7","0.4208899561941315","0.8564259555447692","0.0"
