"topic","app","response_time","throughput","drop_rate"
"medicalanalysis","N1","0.45657404235889665","1.6583084179061685","0.0"
"dataanalytics","N1","0.542668472219906","1.3778461643839757","0.0"
"medicalanalysis","N7","0.4589358891444432","1.6583084179061685","0.0"
"dataanalytics","N7","0.5383291400860349","1.3778461643839757","0.0"
"dataanalytics","N8","0.537823187705079","1.3778461643839757","0.0"
"dataanalytics","N9","0.5375152664596603","1.3778461643839757","0.0"
"compliance","N7","0.42203938894389587","0.8470278522296057","0.0"
