"topic","app","response_time","throughput","drop_rate"
"medicalanalysis","N1","0.43813718530628587","1.6868634780974947","0.0"
"dataanalytics","N1","0.5474348247611844","1.361265848162859","0.0"
"medicalanalysis","N7","0.46035284335734666","1.6868634780974947","0.0"
"dataanalytics","N7","0.5458177191508883","1.361265848162859","0.0"
"dataanalytics","N8","0.5480345562127529","1.361265848162859","0.0"
"dataanalytics","N9","0.5455739612178087","1.361265848162859","0.0"
"compliance","N7","0.4331288436421072","0.8309967299554374","0.0"
