"topic","app","response_time","throughput","drop_rate"
"medicalanalysis","N1","0.4701021452972435","1.6669759138056657","0.0"
"dataanalytics","N1","0.5469904985798931","1.4110359769538643","0.0"
"medicalanalysis","N7","0.47039664077312904","1.6669759138056657","0.0"
"dataanalytics","N7","0.5437685832207272","1.4110359769538643","0.0"
"dataanalytics","N8","0.5441817346492878","1.4110359769538643","0.0"
"dataanalytics","N9","0.5477380683178551","1.4110359769538643","0.0"
"compliance","N7","0.41968061655029126","0.846673617243019","0.0"
