"topic","app","response_time","throughput","drop_rate"
"topic3","app2","0.3328943180453886","7.779300318967463E-5","0.0"
"topic3","app4","0.33012538696429045","7.779300318967463E-5","0.0"
"topic2","app1","0.33368542055256684","0.056111413176327354","0.0"
"topic2","app4","0.332492231012601","0.056111413176327354","0.0"
"topic1","app3","0.3388407869246142","9.850276994276819E-4","0.0"
"topic1","app1","0.3307957658946254","9.850276994276819E-4","0.0"
