"topic","app","response_time","throughput","drop_rate"
"medicalanalysis","N1","0.45887853363685044","1.6891420348642054","0.0"
"dataanalytics","N1","0.5378948371587047","1.383010764721135","0.0"
"medicalanalysis","N7","0.4594940239157941","1.6891420348642054","0.0"
"dataanalytics","N7","0.543968229426618","1.383010764721135","0.0"
"dataanalytics","N8","0.5421842179835319","1.383010764721135","0.0"
"dataanalytics","N9","0.5442602669345948","1.383010764721135","0.0"
"compliance","N7","0.41833501658138755","0.8438831925931132","0.0"
