"topic","app","response_time","throughput","drop_rate"
"medicalanalysis","N1","0.474665721339008","1.6500623087671542","0.0"
"dataanalytics","N1","0.5510765858333712","1.3984446760644005","0.0"
"medicalanalysis","N7","0.47484600980054337","1.6500623087671542","0.0"
"dataanalytics","N7","0.5501144262759773","1.3984446760644005","0.0"
"dataanalytics","N8","0.5559034917797906","1.3984446760644005","0.0"
"dataanalytics","N9","0.5527895926458765","1.3984446760644005","0.0"
"compliance","N7","0.4266396735581394","0.8372296645357318","0.0"
