strategy,avg_lik,avg_imp,avg_risk,avg_len,num_paths,dst
22 energymanagement_source ,0.653737595957469,0.8050842429333318,0.5239104478531758,1.8962011173184357,581,intrusiondetection_source
22 energymanagement_source ,0.653662617622897,0.8054320738627392,0.5240671485694255,1.8946018291322775,16,bms_source
22 energymanagement_source ,0.8235389214093507,0.8669335447099226,0.7235326711842429,2.3400191021967527,8833,videosurveillance_source
22 energymanagement_source ,0.8224449168248829,0.8671473992912462,0.7226452218119375,2.337523043405396,102,occupancymanagement_source
22 energymanagement_source ,0.8224350084736247,0.8672096589263545,0.7226735869523219,2.3369989951992856,13,printing_source
24 energymanagement_source ,0.7205916425576333,0.883101383273393,0.6330572083375329,1.8896753722235782,4096,smartthings_source
24 energymanagement_source ,0.7275827814142084,0.8768475709325348,0.6317720695763877,1.8853140731013351,472,amazonecho_source
24 energymanagement_source ,0.6593121171713723,0.8278819007666094,0.5422292279087887,1.8967618592424424,3800,firedetection_source
24 energymanagement_source ,0.653737595957469,0.8050842429333318,0.5239104478531758,1.8962011173184357,581,intrusiondetection_source
24 energymanagement_source ,0.653662617622897,0.8054320738627392,0.5240671485694255,1.8946018291322775,16,bms_source
24 energymanagement_source ,0.8235389214093507,0.8669335447099226,0.7235326711842429,2.3400191021967527,8833,videosurveillance_source
24 energymanagement_source ,0.8224449168248829,0.8671473992912462,0.7226452218119375,2.337523043405396,102,occupancymanagement_source
24 energymanagement_source ,0.8224350084736247,0.8672096589263545,0.7226735869523219,2.3369989951992856,13,printing_source
18 app_app12 app_app11 ,0.6114056343618504,0.9392588284272965,0.5777258736225623,1.7600193143408982,2070,smartthings_source
18 app_app12 app_app11 ,0.6086474469226306,0.9417466698998298,0.5762948629593956,1.733733271804338,96,amazonecho_source
18 app_app12 app_app11 ,0.5847014196428226,0.8015641927434654,0.4636794809054089,1.8797450424929179,4893,firedetection_source
18 app_app12 app_app11 ,0.5834030461715489,0.7656747408328084,0.4410378446193773,1.8844279117496152,736,intrusiondetection_source
18 app_app12 app_app11 ,0.5834320759670898,0.7659149512471264,0.44121281516484345,1.8835212711430036,8,bms_source
18 app_app12 app_app11 ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,10467,videosurveillance_source
18 app_app12 app_app11 ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,printing_source
18 app_app12 app_app11 ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,energymanagement_source
19 app_app12 app_app11 ,0.6114056343618504,0.9392588284272965,0.5777258736225623,1.7600193143408982,2070,smartthings_source
19 app_app12 app_app11 ,0.6086474469226306,0.9417466698998298,0.5762948629593956,1.733733271804338,96,amazonecho_source
19 app_app12 app_app11 ,0.5847014196428226,0.8015641927434654,0.4636794809054089,1.8797450424929179,4893,firedetection_source
19 app_app12 app_app11 ,0.5834030461715489,0.7656747408328084,0.4410378446193773,1.8844279117496152,736,intrusiondetection_source
19 app_app12 app_app11 ,0.5834320759670898,0.7659149512471264,0.44121281516484345,1.8835212711430036,8,bms_source
19 app_app12 app_app11 ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,10467,videosurveillance_source
19 app_app12 app_app11 ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,printing_source
19 app_app12 app_app11 ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,energymanagement_source
20 occupancymanagement_source ,0.6114056343618504,0.9392588284272965,0.5777258736225623,1.7600193143408982,2070,smartthings_source
20 occupancymanagement_source ,0.6086474469226306,0.9417466698998298,0.5762948629593956,1.733733271804338,96,amazonecho_source
20 occupancymanagement_source ,0.5847014196428226,0.8015641927434654,0.4636794809054089,1.8797450424929179,4893,firedetection_source
20 occupancymanagement_source ,0.5834030461715489,0.7656747408328084,0.4410378446193773,1.8844279117496152,736,intrusiondetection_source
20 occupancymanagement_source ,0.5834320759670898,0.7659149512471264,0.44121281516484345,1.8835212711430036,8,bms_source
20 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,10467,videosurveillance_source
20 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,printing_source
20 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,energymanagement_source
21 occupancymanagement_source ,0.6114056343618504,0.9392588284272965,0.5777258736225623,1.7600193143408982,2070,smartthings_source
21 occupancymanagement_source ,0.6086474469226306,0.9417466698998298,0.5762948629593956,1.733733271804338,96,amazonecho_source
21 occupancymanagement_source ,0.5847014196428226,0.8015641927434654,0.4636794809054089,1.8797450424929179,4893,firedetection_source
21 occupancymanagement_source ,0.5834030461715489,0.7656747408328084,0.4410378446193773,1.8844279117496152,736,intrusiondetection_source
21 occupancymanagement_source ,0.5834320759670898,0.7659149512471264,0.44121281516484345,1.8835212711430036,8,bms_source
21 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,10467,videosurveillance_source
21 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,printing_source
21 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,energymanagement_source
22 occupancymanagement_source ,0.6114056343618504,0.9392588284272965,0.5777258736225623,1.7600193143408982,2070,smartthings_source
22 occupancymanagement_source ,0.6086474469226306,0.9417466698998298,0.5762948629593956,1.733733271804338,96,amazonecho_source
22 occupancymanagement_source ,0.5847014196428226,0.8015641927434654,0.4636794809054089,1.8797450424929179,4893,firedetection_source
22 occupancymanagement_source ,0.5834030461715489,0.7656747408328084,0.4410378446193773,1.8844279117496152,736,intrusiondetection_source
22 occupancymanagement_source ,0.5834320759670898,0.7659149512471264,0.44121281516484345,1.8835212711430036,8,bms_source
22 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,10467,videosurveillance_source
22 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,printing_source
22 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,energymanagement_source
24 occupancymanagement_source ,0.6114056343618504,0.9392588284272965,0.5777258736225623,1.7600193143408982,2070,smartthings_source
24 occupancymanagement_source ,0.6086474469226306,0.9417466698998298,0.5762948629593956,1.733733271804338,96,amazonecho_source
24 occupancymanagement_source ,0.5847014196428226,0.8015641927434654,0.4636794809054089,1.8797450424929179,4893,firedetection_source
24 occupancymanagement_source ,0.5834030461715489,0.7656747408328084,0.4410378446193773,1.8844279117496152,736,intrusiondetection_source
24 occupancymanagement_source ,0.5834320759670898,0.7659149512471264,0.44121281516484345,1.8835212711430036,8,bms_source
24 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,10467,videosurveillance_source
24 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,printing_source
24 occupancymanagement_source ,0.8205105416722499,0.8598755076489137,0.7198823571837442,2.44266870997756,0,energymanagement_source
18 app_app38 app_app36 ,0.7233642378503905,0.8818031508566365,0.6348576788672335,1.8995557749259624,4051,smartthings_source
18 app_app38 app_app36 ,0.7303241779699778,0.8755125114138831,0.6334748101852427,1.8949115044247788,468,amazonecho_source
18 app_app38 app_app36 ,0.6634332287483519,0.8268036039751319,0.5450707232878446,1.898971116895996,3547,firedetection_source
18 app_app38 app_app36 ,0.6579206402591872,0.804998061443346,0.5272865188478927,1.897721989772199,537,intrusiondetection_source
18 app_app38 app_app36 ,0.6578348880020408,0.8053600139975114,0.527443242918192,1.8960556844547565,16,bms_source
18 app_app38 app_app36 ,0.6575273937737659,0.8065190040219256,0.5279150258199916,1.896124742031644,102,occupancymanagement_source
18 app_app38 app_app36 ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,13,printing_source
18 app_app38 app_app36 ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,0,energymanagement_source
19 app_app38 app_app36 ,0.7233642378503905,0.8818031508566365,0.6348576788672335,1.8995557749259624,4051,smartthings_source
19 app_app38 app_app36 ,0.7303241779699778,0.8755125114138831,0.6334748101852427,1.8949115044247788,468,amazonecho_source
19 app_app38 app_app36 ,0.6634332287483519,0.8268036039751319,0.5450707232878446,1.898971116895996,3547,firedetection_source
19 app_app38 app_app36 ,0.6579206402591872,0.804998061443346,0.5272865188478927,1.897721989772199,537,intrusiondetection_source
19 app_app38 app_app36 ,0.6578348880020408,0.8053600139975114,0.527443242918192,1.8960556844547565,16,bms_source
19 app_app38 app_app36 ,0.6575273937737659,0.8065190040219256,0.5279150258199916,1.896124742031644,102,occupancymanagement_source
19 app_app38 app_app36 ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,13,printing_source
19 app_app38 app_app36 ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,0,energymanagement_source
20 videosurveillance_source ,0.7233642378503905,0.8818031508566365,0.6348576788672335,1.8995557749259624,4051,smartthings_source
20 videosurveillance_source ,0.7303241779699778,0.8755125114138831,0.6334748101852427,1.8949115044247788,468,amazonecho_source
20 videosurveillance_source ,0.6634332287483519,0.8268036039751319,0.5450707232878446,1.898971116895996,3547,firedetection_source
20 videosurveillance_source ,0.6579206402591872,0.804998061443346,0.5272865188478927,1.897721989772199,537,intrusiondetection_source
20 videosurveillance_source ,0.6578348880020408,0.8053600139975114,0.527443242918192,1.8960556844547565,16,bms_source
20 videosurveillance_source ,0.6575273937737659,0.8065190040219256,0.5279150258199916,1.896124742031644,102,occupancymanagement_source
20 videosurveillance_source ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,13,printing_source
20 videosurveillance_source ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,0,energymanagement_source
21 videosurveillance_source ,0.7233642378503905,0.8818031508566365,0.6348576788672335,1.8995557749259624,4051,smartthings_source
21 videosurveillance_source ,0.7303241779699778,0.8755125114138831,0.6334748101852427,1.8949115044247788,468,amazonecho_source
21 videosurveillance_source ,0.6634332287483519,0.8268036039751319,0.5450707232878446,1.898971116895996,3547,firedetection_source
21 videosurveillance_source ,0.6579206402591872,0.804998061443346,0.5272865188478927,1.897721989772199,537,intrusiondetection_source
21 videosurveillance_source ,0.6578348880020408,0.8053600139975114,0.527443242918192,1.8960556844547565,16,bms_source
21 videosurveillance_source ,0.6575273937737659,0.8065190040219256,0.5279150258199916,1.896124742031644,102,occupancymanagement_source
21 videosurveillance_source ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,13,printing_source
21 videosurveillance_source ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,0,energymanagement_source
22 videosurveillance_source ,0.7233642378503905,0.8818031508566365,0.6348576788672335,1.8995557749259624,4051,smartthings_source
22 videosurveillance_source ,0.7303241779699778,0.8755125114138831,0.6334748101852427,1.8949115044247788,468,amazonecho_source
22 videosurveillance_source ,0.6634332287483519,0.8268036039751319,0.5450707232878446,1.898971116895996,3547,firedetection_source
22 videosurveillance_source ,0.6579206402591872,0.804998061443346,0.5272865188478927,1.897721989772199,537,intrusiondetection_source
22 videosurveillance_source ,0.6578348880020408,0.8053600139975114,0.527443242918192,1.8960556844547565,16,bms_source
22 videosurveillance_source ,0.6575273937737659,0.8065190040219256,0.5279150258199916,1.896124742031644,102,occupancymanagement_source
22 videosurveillance_source ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,13,printing_source
22 videosurveillance_source ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,0,energymanagement_source
24 videosurveillance_source ,0.7233642378503905,0.8818031508566365,0.6348576788672335,1.8995557749259624,4051,smartthings_source
24 videosurveillance_source ,0.7303241779699778,0.8755125114138831,0.6334748101852427,1.8949115044247788,468,amazonecho_source
24 videosurveillance_source ,0.6634332287483519,0.8268036039751319,0.5450707232878446,1.898971116895996,3547,firedetection_source
24 videosurveillance_source ,0.6579206402591872,0.804998061443346,0.5272865188478927,1.897721989772199,537,intrusiondetection_source
24 videosurveillance_source ,0.6578348880020408,0.8053600139975114,0.527443242918192,1.8960556844547565,16,bms_source
24 videosurveillance_source ,0.6575273937737659,0.8065190040219256,0.5279150258199916,1.896124742031644,102,occupancymanagement_source
24 videosurveillance_source ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,13,printing_source
24 videosurveillance_source ,0.6577525145059041,0.8067369191039899,0.5282630081523034,1.89570692615913,0,energymanagement_source
18 app_app22 app_app21 app_app23 ,0.764960850862374,0.8785897614973542,0.6635314933563835,1.8498154981549815,2709,smartthings_source
18 app_app22 app_app21 app_app23 ,0.7701254789049513,0.8712135155730009,0.659345217183511,1.8484365028717293,424,amazonecho_source
18 app_app22 app_app21 app_app23 ,0.7337725984139041,0.7864740456105266,0.5787169212082276,1.8648024628014366,764,intrusiondetection_source
18 app_app22 app_app21 app_app23 ,0.733273667451442,0.7873469161445663,0.578851840740219,1.8612672457843638,16,bms_source
18 app_app22 app_app21 app_app23 ,0.9254208553265736,0.8924711140960231,0.8340684225380235,2.587858980599402,10467,videosurveillance_source
18 app_app22 app_app21 app_app23 ,0.9233511368065075,0.8925555840803421,0.8321930598471635,2.58302837809846,102,occupancymanagement_source
18 app_app22 app_app21 app_app23 ,0.9232483995642201,0.8926097378262771,0.8321298707764122,2.58216059602649,13,printing_source
18 app_app22 app_app21 app_app23 ,0.9232483995642201,0.8926097378262771,0.8321298707764122,2.58216059602649,0,energymanagement_source
19 app_app22 app_app21 app_app23 ,0.764960850862374,0.8785897614973542,0.6635314933563835,1.8498154981549815,2709,smartthings_source
19 app_app22 app_app21 app_app23 ,0.7701254789049513,0.8712135155730009,0.659345217183511,1.8484365028717293,424,amazonecho_source
19 app_app22 app_app21 app_app23 ,0.7337725984139041,0.7864740456105266,0.5787169212082276,1.8648024628014366,764,intrusiondetection_source
19 app_app22 app_app21 app_app23 ,0.733273667451442,0.7873469161445663,0.578851840740219,1.8612672457843638,16,bms_source
19 app_app22 app_app21 app_app23 ,0.9254208553265736,0.8924711140960231,0.8340684225380235,2.587858980599402,10467,videosurveillance_source
19 app_app22 app_app21 app_app23 ,0.9233511368065075,0.8925555840803421,0.8321930598471635,2.58302837809846,102,occupancymanagement_source
19 app_app22 app_app21 app_app23 ,0.9232483995642201,0.8926097378262771,0.8321298707764122,2.58216059602649,13,printing_source
19 app_app22 app_app21 app_app23 ,0.9232483995642201,0.8926097378262771,0.8321298707764122,2.58216059602649,0,energymanagement_source
20 firedetection_source ,0.764960850862374,0.8785897614973542,0.6635314933563835,1.8498154981549815,2709,smartthings_source
20 firedetection_source ,0.7701254789049513,0.8712135155730009,0.659345217183511,1.8484365028717293,424,amazonecho_source
20 firedetection_source ,0.7337725984139041,0.7864740456105266,0.5787169212082276,1.8648024628014366,764,intrusiondetection_source
20 firedetection_source ,0.733273667451442,0.7873469161445663,0.578851840740219,1.8612672457843638,16,bms_source
20 firedetection_source ,0.9254208553265736,0.8924711140960231,0.8340684225380235,2.587858980599402,10467,videosurveillance_source
20 firedetection_source ,0.9233511368065075,0.8925555840803421,0.8321930598471635,2.58302837809846,102,occupancymanagement_source
20 firedetection_source ,0.9232483995642201,0.8926097378262771,0.8321298707764122,2.58216059602649,13,printing_source
20 firedetection_source ,0.9232483995642201,0.8926097378262771,0.8321298707764122,2.58216059602649,0,energymanagement_source
21 firedetection_source ,0.764960850862374,0.8785897614973542,0.6635314933563835,1.8498154981549815,2709,smartthings_source
21 firedetection_source ,0.7701254789049513,0.8712135155730009,0.659345217183511,1.8484365028717293,424,amazonecho_source
21 firedetection_source ,0.7337725984139041,0.7864740456105266,0.5787169212082276,1.8648024628014366,764,intrusiondetection_source
21 firedetection_source ,0.733273667451442,0.7873469161445663,0.578851840740219,1.8612672457843638,16,bms_source
21 firedetection_source ,0.9254208553265736,0.8924711140960231,0.8340684225380235,2.587858980599402,10467,videosurveillance_source
21 firedetection_source ,0.9233511368065075,0.8925555840803421,0.8321930598471635,2.58302837809846,102,occupancymanagement_source
21 firedetection_source ,0.9232483995642201,0.8926097378262771,0.8321298707764122,2.58216059602649,13,printing_source
21 firedetection_source ,0.9232483995642201,0.8926097378262771,0.8321298707764122,2.58216059602649,0,energymanagement_source
22 firedetection_source ,0.764960850862374,0.8785897614973542,0.6635314933563835,1.8498154981549815,2709,smartthings_source
22 firedetection_source ,0.7701254789049513,0.8712135155730009,0.659345217183511,1.8484365028717293,424,amazonecho_source
22 firedetection_source ,0.7337725984139041,0.7864740456105266,0.5787169212082276,1.8648024628014366,764,intrusiondetection_source
22 firedetection_source ,0.733273667451442,0.7873469161445663,0.578851840740219,1.8612672457843638,16,bms_source
22 firedetection_source ,0.9254208553265736,0.8924711140960231,0.8340684225380235,2.587858980599402,10467,videosurveillance_source
22 firedetection_source ,0.9233511368065075,0.8925555840803421,0.8321930598471635,2.58302837809846,102,occupancymanagement_source
22 firedetection_source ,0.9232483995642201,0.8926097378262771,0.8321298707764122,2.58216059602649,13,printing_source
22 firedetection_source ,0.9232483995642201,0.8926097378262771,0.8321298707764122,2.58216059602649,0,energymanagement_source
