mitigationId,avg_lik,avg_imp,avg_risk,avg_len,num_paths,avg_latency
18,0.764960850862374,0.8785897614973542,0.6635314933563835,1.8498154981549813,2709,0.4947170034137783
19,0.764960850862374,0.8785897614973542,0.6635314933563835,1.8498154981549813,2709,0.487089191322269
2,0.7178792919718653,0.8843714068737545,0.6312958595721183,1.880009657170449,4141,0.4969069344027725
9,0.7178792919718653,0.8843714068737545,0.6312958595721183,1.880009657170449,4141,0.49776291057398
